node,new_score,original_score,diff
anon_S4742,590.341676,411,179.341676
anon_S5915,773.5261064,594,179.5261064
anon_S2208,720.5374415,541,179.5374415
anon_S3969,716.5441502,537,179.5441502
anon_S1690,732.6328514,553,179.6328514
anon_S2304,732.6656486,553,179.6656486
anon_S175,673.9127534,494,179.9127534
anon_S5753,752.010028,572,180.010028
anon_S687,637.0942488,457,180.0942488
anon_S3481,712.133864,532,180.133864
anon_S3444,738.1742127,558,180.1742127
anon_S4030,515.249946,335,180.249946
anon_S2738,753.3063131,573,180.3063131
anon_S2930,601.5252685,421,180.5252685
anon_S1462,618.7813295,438,180.7813295
anon_S5734,773.8359672,593,180.8359672
anon_S3257,636.8746719,456,180.8746719
anon_S1782,687.9637968,507,180.9637968
anon_S5938,656.1632753,475,181.1632753
anon_S3737,711.3008129,530,181.3008129
anon_S1966,738.3736219,557,181.3736219
anon_S2015,692.5388664,511,181.5388664
anon_S5380,662.5396443,481,181.5396443
anon_S5193,668.5782649,487,181.5782649
anon_S2071,705.8176483,524,181.8176483
anon_S1755,690.9647659,509,181.9647659
anon_S2627,590.0133021,408,182.0133021
anon_S4527,666.0679851,484,182.0679851
anon_S1551,712.1376157,530,182.1376157
anon_S789,666.210385,484,182.210385
anon_S1555,707.3533477,525,182.3533477
anon_S2463,693.5103952,511,182.5103952
anon_S5993,761.6546437,579,182.6546437
anon_S125,724.669322,542,182.669322
anon_S2328,665.7178693,483,182.7178693
anon_S6113,704.8187841,522,182.8187841
anon_S3525,636.9303579,454,182.9303579
anon_S2982,590.0149994,407,183.0149994
anon_S3858,722.1219047,539,183.1219047
anon_S5244,767.2244326,584,183.2244326
anon_S6087,721.276211,538,183.276211
anon_S4204,720.3089937,537,183.3089937
anon_S4462,568.3247458,385,183.3247458
anon_S335,729.3306938,546,183.3306938
anon_S1643,631.4061498,448,183.4061498
anon_S2269,691.4489574,508,183.4489574
anon_S5972,704.4902249,521,183.4902249
anon_S2652,703.6022807,520,183.6022807
anon_S3468,590.0166967,406,184.0166967
anon_S1461,807.0360609,623,184.0360609
anon_S2673,712.1379132,528,184.1379132
anon_S5063,622.2192314,438,184.2192314
anon_S3430,716.2986899,532,184.2986899
anon_S3934,693.3323784,509,184.3323784
anon_S3550,639.6375149,455,184.6375149
anon_S2993,703.7792371,519,184.7792371
anon_S4511,670.9063582,486,184.9063582
anon_S3018,590.018394,405,185.018394
anon_S5519,732.5747031,547,185.5747031
anon_S4120,652.65102,467,185.65102
anon_S3106,696.7141132,511,185.7141132
anon_S4124,771.7690758,586,185.7690758
anon_S1488,621.8655609,436,185.8655609
anon_S273,598.1848135,412,186.1848135
anon_S3956,755.2715422,569,186.2715422
anon_S6112,704.4676988,518,186.4676988
anon_S5268,711.8204425,525,186.8204425
anon_S5057,741.8306767,555,186.8306767
anon_S5456,715.9142636,529,186.9142636
anon_S4980,707.0587987,520,187.0587987
anon_S3480,658.1778385,471,187.1778385
anon_S3132,696.5022178,509,187.5022178
anon_S5454,715.9162279,528,187.9162279
anon_S1810,786.9418871,599,187.9418871
anon_S746,742.4931583,554,188.4931583
anon_S1967,703.530292,515,188.530292
anon_S1672,732.6704199,544,188.6704199
anon_S5971,604.6959895,416,188.6959895
anon_S2091,740.7463506,552,188.7463506
anon_S2826,732.8462614,544,188.8462614
anon_S5332,636.8507789,448,188.8507789
anon_S1864,711.8850103,523,188.8850103
anon_S5209,725.0573746,536,189.0573746
anon_S5837,712.1758688,523,189.1758688
anon_S2103,782.5157437,593,189.5157437
anon_S5168,697.8366442,508,189.8366442
anon_S4447,590.0118839,400,190.0118839
anon_S2106,751.1850095,561,190.1850095
anon_S5146,685.3197746,495,190.3197746
anon_S3339,678.3238177,488,190.3238177
anon_S101,719.6802513,529,190.6802513
anon_S3861,703.7250595,513,190.7250595
anon_S5248,711.8378123,521,190.8378123
anon_S3904,642.9543259,452,190.9543259
anon_S3082,590.0285778,399,191.0285778
anon_S2867,656.14834,465,191.14834
anon_S3742,515.2743287,324,191.2743287
anon_S2329,753.3276492,562,191.3276492
anon_S1820,729.3812319,538,191.3812319
anon_S2016,696.4449933,505,191.4449933
anon_S4330,695.575402,504,191.575402
anon_S3516,716.5859348,525,191.5859348
anon_S2577,743.674651,552,191.674651
anon_S2971,732.6766033,541,191.6766033
anon_S5044,731.8420065,540,191.8420065
anon_S5042,731.8739908,540,191.8739908
anon_S5265,711.9347501,520,191.9347501
anon_S6077,767.2419352,575,192.2419352
anon_S3094,650.3063693,458,192.3063693
anon_S5314,603.3463921,411,192.3463921
anon_S5523,761.5200925,569,192.5200925
anon_S2536,743.5356716,551,192.5356716
anon_S733,599.6743508,407,192.6743508
anon_S3876,695.7473316,503,192.7473316
anon_S3923,702.7979439,510,192.7979439
anon_S5687,646.8571837,454,192.8571837
anon_S5714,704.9091306,512,192.9091306
anon_S5859,646.9178775,454,192.9178775
anon_S1633,752.9579487,560,192.9579487
anon_S4996,725.1011516,532,193.1011516
anon_S1249,725.3509373,532,193.3509373
anon_S2430,608.4852182,415,193.4852182
anon_S5593,648.5387206,455,193.5387206
anon_S590,633.5857402,440,193.5857402
anon_S5106,697.657801,504,193.657801
anon_S87,642.826589,449,193.826589
anon_S4691,731.8366274,538,193.8366274
anon_S5501,593.8624925,400,193.8624925
anon_S5634,720.9358655,527,193.9358655
anon_S1621,809.0167635,615,194.0167635
anon_S5626,701.4382269,507,194.4382269
anon_S1714,751.4438782,557,194.4438782
anon_S2533,695.5090219,501,194.5090219
anon_S1636,721.769647,527,194.769647
anon_S4876,724.8059742,530,194.8059742
anon_S2502,590.035367,395,195.035367
anon_S2985,696.1079811,501,195.1079811
anon_S3133,652.1734686,457,195.1734686
anon_S3424,658.1929396,463,195.1929396
anon_S2235,751.5196496,556,195.5196496
anon_S4603,731.6666629,536,195.6666629
anon_S2271,729.6886761,534,195.6886761
anon_S1317,721.7652023,526,195.7652023
anon_S6057,711.8391621,516,195.8391621
anon_S4016,732.8590536,537,195.8590536
anon_S6115,653.9952659,458,195.9952659
anon_S2293,657.0643895,461,196.0643895
anon_S3889,568.1472034,372,196.1472034
anon_S2576,716.3653056,520,196.3653056
anon_S3832,751.5982336,555,196.5982336
anon_S3166,647.6758279,451,196.6758279
anon_S2551,695.754437,499,196.754437
anon_S5447,741.8502732,545,196.8502732
anon_S2670,732.860881,536,196.860881
anon_S3815,787.0617872,590,197.0617872
anon_S2396,656.1894528,459,197.1894528
anon_S1661,638.3640912,441,197.3640912
anon_S4983,741.6972657,544,197.6972657
anon_S1448,728.838036,531,197.838036
anon_S4439,633.9047981,436,197.9047981
anon_S5636,720.9362197,523,197.9362197
anon_S2858,652.9560346,455,197.9560346
anon_S6110,654.0315151,456,198.0315151
anon_S3963,738.190138,540,198.190138
anon_S3635,802.2595135,604,198.2595135
anon_S3233,667.2616612,469,198.2616612
anon_S2880,667.3067591,469,198.3067591
anon_S2759,667.3067591,469,198.3067591
anon_S1594,720.3390447,522,198.3390447
anon_S5672,689.7870918,491,198.7870918
anon_S2605,706.9052273,508,198.9052273
anon_S5846,635.1026158,436,199.1026158
anon_S3977,597.122311,398,199.122311
anon_S1221,676.587234,477,199.587234
anon_S1807,725.738161,526,199.738161
anon_S5925,777.7763635,578,199.7763635
anon_S1965,711.9088849,512,199.9088849
anon_S2521,723.9273039,524,199.9273039
anon_S3854,590.0438534,390,200.0438534
anon_S2108,712.1713805,512,200.1713805
anon_S5211,717.3272044,517,200.3272044
anon_S2379,703.5116513,503,200.5116513
anon_S4052,761.6350216,561,200.6350216
anon_S2359,732.6848194,532,200.6848194
anon_S2690,732.6848194,532,200.6848194
anon_S485,744.7142154,544,200.7142154
anon_S1172,651.8545259,451,200.8545259
anon_S2426,710.0134321,509,201.0134321
anon_S6045,706.1399778,505,201.1399778
anon_S1854,787.2234443,586,201.2234443
anon_S1821,751.493536,550,201.493536
anon_S4668,685.5524054,484,201.5524054
anon_S5998,752.6810046,551,201.6810046
anon_S3775,672.7594737,471,201.7594737
anon_S5174,738.8672261,537,201.8672261
anon_S2466,711.8910982,510,201.8910982
anon_S5620,720.931128,519,201.931128
anon_S4631,682.9832626,481,201.9832626
anon_S328,733.0527666,531,202.0527666
anon_S2629,787.1105071,585,202.1105071
anon_S4099,712.1751321,510,202.1751321
anon_S1955,738.3168181,536,202.3168181
anon_S5515,732.5748547,530,202.5748547
anon_S2711,740.6550991,538,202.6550991
anon_S2750,740.77365,538,202.77365
anon_S5049,715.945692,513,202.945692
anon_S4646,731.6601177,528,203.6601177
anon_S2410,705.7580954,502,203.7580954
anon_S5886,689.79376,486,203.79376
anon_S2439,621.9366781,418,203.9366781
anon_S3922,721.3216642,517,204.3216642
anon_S2694,695.7686479,491,204.7686479
anon_S3135,737.9811548,533,204.9811548
anon_S4411,710.0514937,505,205.0514937
anon_S2510,590.0523399,385,205.0523399
anon_S4498,667.0969382,462,205.0969382
anon_S3809,650.1539873,445,205.1539873
anon_S3662,755.4890835,550,205.4890835
anon_S1778,742.510283,537,205.510283
anon_S2079,703.6240864,498,205.6240864
anon_S2501,716.7263724,511,205.7263724
anon_S1980,732.7269452,527,205.7269452
anon_S1449,728.9073539,523,205.9073539
anon_S3359,721.1270456,515,206.1270456
anon_S5492,554.823735,348,206.823735
anon_S2603,711.8353235,505,206.8353235
anon_S5828,596.9703242,390,206.9703242
anon_S5945,549.2049769,342,207.2049769
anon_S448,782.2545402,575,207.2545402
anon_S1552,729.3167589,522,207.3167589
anon_S307,635.3638474,428,207.3638474
anon_S5533,687.378539,480,207.378539
anon_S2373,742.4743281,535,207.4743281
anon_S2081,775.6676441,568,207.6676441
anon_S2903,732.6874177,525,207.6874177
anon_S105,641.8539765,434,207.8539765
anon_S5781,646.9301793,439,207.9301793
anon_S2779,786.9948443,579,207.9948443
anon_S5078,722.053672,514,208.053672
anon_S3942,696.1335177,488,208.1335177
anon_S241,722.1612705,514,208.1612705
anon_S5529,687.374588,479,208.374588
anon_S2412,523.4573522,315,208.4573522
anon_S2368,757.6444064,549,208.6444064
anon_S5576,659.7359583,451,208.7359583
anon_S5180,697.853482,489,208.853482
anon_S5635,720.9371937,512,208.9371937
anon_S2335,786.9875177,578,208.9875177
anon_S4784,576.0318776,367,209.0318776
anon_S2421,656.1068449,447,209.1068449
anon_S2737,656.2089926,447,209.2089926
anon_S2479,634.2632552,425,209.2632552
anon_S2377,726.3413953,517,209.3413953
anon_S5169,668.4985551,459,209.4985551
anon_S2560,693.6160312,484,209.6160312
anon_S5107,741.6292684,532,209.6292684
anon_S5171,738.6677223,529,209.6677223
anon_S5379,635.993058,426,209.993058
anon_S2651,738.2333188,528,210.2333188
anon_S3764,768.490582,558,210.490582
anon_S1646,808.865135,598,210.865135
anon_S1846,786.9562791,576,210.9562791
anon_S774,633.1524384,422,211.1524384
anon_S2685,753.3664421,542,211.3664421
anon_S2677,753.3664421,542,211.3664421
anon_S3273,753.3664421,542,211.3664421
anon_S4638,715.551577,504,211.551577
anon_S4741,590.5624137,379,211.5624137
anon_S1262,589.7050786,378,211.7050786
anon_S4656,741.879668,530,211.879668
anon_S447,769.9104764,558,211.9104764
anon_S5619,720.9282469,509,211.9282469
anon_S4524,723.9519938,512,211.9519938
anon_S5725,767.2814387,555,212.2814387
anon_S478,737.8445741,525,212.8445741
anon_S1631,741.9327845,529,212.9327845
anon_S1464,721.1340567,508,213.1340567
anon_S5141,712.1715912,499,213.1715912
anon_S2945,761.3605662,548,213.3605662
anon_S2488,751.5132835,538,213.5132835
anon_S554,496.5248868,283,213.5248868
anon_S3152,808.9622825,595,213.9622825
anon_S3512,776.018404,562,214.018404
anon_S5034,707.1114997,493,214.1114997
anon_S339,738.4416775,524,214.4416775
anon_S5331,702.5356155,488,214.5356155
anon_S406,655.6906757,441,214.6906757
anon_S3022,695.7864114,481,214.7864114
anon_S2575,654.8428969,440,214.8428969
anon_S2226,775.9335482,561,214.9335482
anon_S2148,753.1071725,538,215.1071725
anon_S5631,695.1092702,480,215.1092702
anon_S2381,739.351639,524,215.351639
anon_S70,678.4092479,463,215.4092479
anon_S749,742.4471786,527,215.4471786
anon_S1637,721.7660835,506,215.7660835
anon_S3996,740.7989996,525,215.7989996
anon_S5066,741.8875066,526,215.8875066
anon_S2763,679.1272865,463,216.1272865
anon_S743,742.4471403,526,216.4471403
anon_S3270,601.5693396,385,216.5693396
anon_S5196,668.6608073,452,216.6608073
anon_S5833,687.7369269,471,216.7369269
anon_S4383,666.0679851,449,217.0679851
anon_S2422,656.2220191,439,217.2220191
anon_S5958,661.3200769,444,217.3200769
anon_S5918,715.3204035,498,217.3204035
anon_S4318,602.3427484,385,217.3427484
anon_S3865,597.4586054,380,217.4586054
anon_S1593,782.6834128,565,217.6834128
anon_S341,738.1508232,520,218.1508232
anon_S1937,734.3213902,516,218.3213902
anon_S2602,751.5633396,533,218.5633396
anon_S5542,747.7419829,529,218.7419829
anon_S1513,742.8538107,524,218.8538107
anon_S6073,635.0930745,416,219.0930745
anon_S336,729.3457056,510,219.3457056
anon_S1975,753.3819593,534,219.3819593
anon_S2594,709.8379936,490,219.8379936
anon_S3102,775.8579694,556,219.8579694
anon_S4692,731.8873408,512,219.8873408
anon_S5646,720.9586558,501,219.9586558
anon_S3570,562.1543173,342,220.1543173
anon_S4485,696.8520067,476,220.8520067
anon_S66,736.8528667,516,220.8528667
anon_S1481,747.0596345,526,221.0596345
anon_S2432,782.3418648,561,221.3418648
anon_S2065,712.4198599,491,221.4198599
anon_S5294,619.44917,398,221.44917
anon_S539,496.7169957,275,221.7169957
anon_S1419,648.7534684,427,221.7534684
anon_S2122,639.066565,417,222.066565
anon_S2462,523.4839512,301,222.4839512
anon_S3148,776.0360249,553,223.0360249
anon_S2434,591.1979401,368,223.1979401
anon_S2180,729.218931,506,223.218931
anon_S2188,705.5446701,482,223.5446701
anon_S4109,740.8145993,517,223.8145993
anon_S4877,724.8312929,501,223.8312929
anon_S4153,729,505,224
anon_S2225,705.1911519,481,224.1911519
anon_S748,742.4468226,518,224.4468226
anon_S1996,696.4581246,472,224.4581246
anon_S2166,729.5301257,505,224.5301257
anon_S5173,738.9126454,514,224.9126454
anon_S2657,776.0399407,551,225.0399407
anon_S5823,778.1808852,553,225.1808852
anon_S561,667.419949,442,225.419949
anon_S1920,755.5278831,530,225.5278831
anon_S5110,741.6859701,516,225.6859701
anon_S3393,771.8762835,546,225.8762835
anon_S3011,806.9020063,581,225.9020063
anon_S1179,631.4631872,405,226.4631872
anon_S4570,562.5213783,336,226.5213783
anon_S1927,742.6574308,516,226.6574308
anon_S4635,731.6967798,505,226.6967798
anon_S5488,711.9509899,485,226.9509899
anon_S3753,585.0671696,358,227.0671696
anon_S2654,723.1140452,496,227.1140452
anon_S1523,806.6998718,579,227.6998718
anon_S2527,695.7690441,468,227.7690441
anon_S4232,589.8786502,362,227.8786502
anon_S1917,809.0546677,581,228.0546677
anon_S1468,809.0725671,581,228.0725671
anon_S363,755.0978602,527,228.0978602
anon_S4216,501.2639359,273,228.2639359
anon_S3404,638.4246739,410,228.4246739
anon_S5422,717.430225,489,228.430225
anon_S5970,620.4882724,392,228.4882724
anon_S5982,752.7422463,524,228.7422463
anon_S933,637.0942254,408,229.0942254
anon_S249,716.4715096,487,229.4715096
anon_S3930,755.535643,526,229.535643
anon_S5208,741.9149417,512,229.9149417
anon_S5987,761.9623819,532,229.9623819
anon_S4645,731.9924969,502,229.9924969
anon_S5928,693.0060486,463,230.0060486
anon_S450,782.2600922,552,230.2600922
anon_S5369,693.3345112,463,230.3345112
anon_S5278,752.1110413,521,231.1110413
anon_S6049,700.2217225,469,231.2217225
anon_S2847,734.3465475,503,231.3465475
anon_S2227,751.3947741,520,231.3947741
anon_S2247,751.4446001,520,231.4446001
anon_S2173,751.5836349,520,231.5836349
anon_S2587,751.6668131,520,231.6668131
anon_S1873,729.7591258,498,231.7591258
anon_S4466,590.0784716,358,232.0784716
anon_S5145,685.3583645,452,233.3583645
anon_S3768,567.3722169,334,233.3722169
anon_S2461,716.620729,483,233.620729
anon_S6055,778.1986043,544,234.1986043
anon_S1798,597.4908506,363,234.4908506
anon_S3881,574.6703477,340,234.6703477
anon_S4274,647.7831236,413,234.7831236
anon_S5040,732.1568298,497,235.1568298
anon_S1994,761.7039291,526,235.7039291
anon_S5183,767.1938745,531,236.1938745
anon_S2427,684.2306872,448,236.2306872
anon_S2612,802.3346976,566,236.3346976
anon_S2403,679.5709171,443,236.5709171
anon_S4415,768.7428408,532,236.7428408
anon_S2700,787.0678772,550,237.0678772
anon_S865,637.1201569,400,237.1201569
anon_S2680,738.123001,501,237.123001
anon_S3448,807.1394921,570,237.1394921
anon_S1826,809.2937673,571,238.2937673
anon_S4499,629.5662984,391,238.5662984
anon_S202,590.5989312,352,238.5989312
anon_S4449,743.6833755,505,238.6833755
anon_S370,755.0923051,516,239.0923051
anon_S1711,807.1433952,568,239.1433952
anon_S6100,594.6702274,355,239.6702274
anon_S3258,806.7009519,567,239.7009519
anon_S1009,637.1095829,397,240.1095829
anon_S4891,589.4020137,349,240.4020137
anon_S3823,703.5912131,463,240.5912131
anon_S5795,646.9469574,406,240.9469574
anon_S2476,608.5789129,367,241.5789129
anon_S4970,598.0170822,356,242.0170822
anon_S352,775.6100586,533,242.6100586
anon_S1569,709.8710544,467,242.8710544
anon_S2801,776.0751824,533,243.0751824
anon_S2048,776.0751824,533,243.0751824
anon_S2498,807.1512013,564,243.1512013
anon_S4605,731.6672557,488,243.6672557
anon_S2853,806.7013415,563,243.7013415
anon_S1990,729.782609,486,243.782609
anon_S2292,695.8379258,452,243.8379258
anon_S3406,695.8379258,452,243.8379258
anon_S2735,695.8379258,452,243.8379258
anon_S2416,645.8476181,402,243.8476181
anon_S5260,749.6700202,505,244.6700202
anon_S2447,645.8477157,401,244.8477157
anon_S2811,711.9355691,467,244.9355691
anon_S369,755.0956615,510,245.0956615
anon_S2870,809.3094786,563,246.3094786
anon_S3159,601.6434233,355,246.6434233
anon_S371,755.1015031,508,247.1015031
anon_S473,716.0495866,468,248.0495866
anon_S2474,597.5174054,349,248.5174054
anon_S320,786.723174,538,248.723174
anon_S2845,786.8841748,538,248.8841748
anon_S4640,738.4899732,489,249.4899732
anon_S3572,563.8884214,314,249.8884214
anon_S4086,801.9833362,552,249.9833362
anon_S2836,723.9834817,474,249.9834817
anon_S1553,692.6342169,442,250.6342169
anon_S1671,693.8209789,443,250.8209789
anon_S1098,757.3372347,506,251.3372347
anon_S1868,775.6739689,524,251.6739689
anon_S3494,768.7721414,517,251.7721414
anon_S4616,682.8384459,431,251.8384459
anon_S6078,733.0696165,481,252.0696165
anon_S2470,651.1744149,399,252.1744149
anon_S4701,582.3797228,330,252.3797228
anon_S4713,717.4297639,465,252.4297639
anon_S5185,648.6607578,396,252.6607578
anon_S479,737.8301387,485,252.8301387
anon_S1102,757.3026337,504,253.3026337
anon_S2940,721.3805814,468,253.3805814
anon_S3933,655.9097523,402,253.9097523
anon_S3443,755.5722404,501,254.5722404
anon_S2921,695.6358268,441,254.6358268
anon_S1550,787.1309095,531,256.1309095
anon_S1695,787.2058787,531,256.2058787
anon_S1756,787.2058787,531,256.2058787
anon_S3170,775.6754349,519,256.6754349
anon_S142,775.6834013,519,256.6834013
anon_S3037,695.8610185,439,256.8610185
anon_S4429,696.0780208,439,257.0780208
anon_S5237,749.248982,492,257.248982
anon_S438,710.5441123,453,257.5441123
anon_S2675,786.8536779,529,257.8536779
anon_S1509,723.1774227,464,259.1774227
anon_S2405,634.2499146,375,259.2499146
anon_S2448,639.3493886,380,259.3493886
anon_S3515,695.8663475,436,259.8663475
anon_S5187,697.974379,438,259.974379
anon_S364,755.1467634,495,260.1467634
anon_S365,755.1566443,495,260.1566443
anon_S2096,782.3311368,522,260.3311368
anon_S1770,782.5161425,522,260.5161425
anon_S2321,694.7567347,434,260.7567347
anon_S3397,579.2532235,318,261.2532235
anon_S2076,712.4449416,451,261.4449416
anon_S2288,729.5670177,468,261.5670177
anon_S2428,656.2099012,394,262.2099012
anon_S4207,782.3524296,520,262.3524296
anon_S2004,753.0336405,490,263.0336405
